algorithm,experiment,condition,trial,rail,bit_index,bit_value,victor_purpura,van_rossum,l1_spike_count,l3_spike_count,unit_id,model_trial,payload_id,noise_replicate,noise_seed,noise_type,noise_rate_hz
ECIES,full_noise_campaign,es_stdp_teacher_off,0,10,5,0,151.91999999999962,9.22717829009356,216,241,ECIES|m0|p2|r1,0,2,1,1912017609,poisson_excitatory,25.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,11,5,1,126.95999999999998,8.420146749955872,180,195,ECIES|m0|p2|r1,0,2,1,1912017609,poisson_excitatory,25.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,12,6,0,151.34999999999985,9.228557622154838,212,237,ECIES|m0|p2|r1,0,2,1,1912017609,poisson_excitatory,25.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,13,6,1,133.0799999999999,8.628119518685274,184,202,ECIES|m0|p2|r1,0,2,1,1912017609,poisson_excitatory,25.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,14,7,0,146.62999999999954,9.124141704798719,204,229,ECIES|m0|p2|r1,0,2,1,1912017609,poisson_excitatory,25.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,15,7,1,135.28000000000026,8.725574726884176,192,210,ECIES|m0|p2|r1,0,2,1,1912017609,poisson_excitatory,25.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,0,0,0,146.67,9.325325006365867,188,225,ECIES|m0|p2|r1,0,2,1,1793845494,poisson_excitatory,50.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,1,0,1,152.36999999999995,9.453239750831235,208,243,ECIES|m0|p2|r1,0,2,1,1793845494,poisson_excitatory,50.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,2,1,0,143.44999999999968,9.287178168621367,184,220,ECIES|m0|p2|r1,0,2,1,1793845494,poisson_excitatory,50.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,3,1,1,174.98000000000005,10.343292991510891,212,269,ECIES|m0|p2|r1,0,2,1,1793845494,poisson_excitatory,50.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,4,2,0,152.57999999999987,9.536063436326748,194,230,ECIES|m0|p2|r1,0,2,1,1793845494,poisson_excitatory,50.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,5,2,1,154.69000000000014,9.546047161077786,202,237,ECIES|m0|p2|r1,0,2,1,1793845494,poisson_excitatory,50.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,6,3,0,166.1700000000001,9.992108950721638,210,259,ECIES|m0|p2|r1,0,2,1,1793845494,poisson_excitatory,50.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,7,3,1,140.48999999999955,9.07398367005803,186,215,ECIES|m0|p2|r1,0,2,1,1793845494,poisson_excitatory,50.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,8,4,0,151.87000000000015,9.60116047726153,194,238,ECIES|m0|p2|r1,0,2,1,1793845494,poisson_excitatory,50.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,9,4,1,158.22000000000014,9.72738875519121,202,252,ECIES|m0|p2|r1,0,2,1,1793845494,poisson_excitatory,50.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,10,5,0,168.13000000000005,10.051302706726634,216,264,ECIES|m0|p2|r1,0,2,1,1793845494,poisson_excitatory,50.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,11,5,1,143.0399999999998,9.31234559308028,180,217,ECIES|m0|p2|r1,0,2,1,1793845494,poisson_excitatory,50.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,12,6,0,169.57000000000002,10.16136196660232,212,263,ECIES|m0|p2|r1,0,2,1,1793845494,poisson_excitatory,50.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,13,6,1,144.16999999999982,9.222990625801208,184,219,ECIES|m0|p2|r1,0,2,1,1793845494,poisson_excitatory,50.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,14,7,0,159.00000000000006,9.638311089423233,204,243,ECIES|m0|p2|r1,0,2,1,1793845494,poisson_excitatory,50.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,15,7,1,155.7800000000003,9.687531934453004,192,236,ECIES|m0|p2|r1,0,2,1,1793845494,poisson_excitatory,50.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,0,0,0,181.27999999999972,11.129746787760684,188,269,ECIES|m0|p2|r1,0,2,1,1360702817,poisson_excitatory,100.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,1,0,1,198.82000000000048,11.643241221904201,208,299,ECIES|m0|p2|r1,0,2,1,1360702817,poisson_excitatory,100.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,2,1,0,179.35000000000045,11.05037421533429,184,267,ECIES|m0|p2|r1,0,2,1,1360702817,poisson_excitatory,100.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,3,1,1,199.66000000000005,11.5219883886678,212,305,ECIES|m0|p2|r1,0,2,1,1360702817,poisson_excitatory,100.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,4,2,0,193.64000000000007,11.59411647736686,194,278,ECIES|m0|p2|r1,0,2,1,1360702817,poisson_excitatory,100.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,5,2,1,205.56,11.834075342967575,202,295,ECIES|m0|p2|r1,0,2,1,1360702817,poisson_excitatory,100.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,6,3,0,201.12,11.73763760028205,210,303,ECIES|m0|p2|r1,0,2,1,1360702817,poisson_excitatory,100.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,7,3,1,183.77000000000012,11.169391266907164,186,267,ECIES|m0|p2|r1,0,2,1,1360702817,poisson_excitatory,100.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,8,4,0,188.69000000000034,11.345657947821634,194,285,ECIES|m0|p2|r1,0,2,1,1360702817,poisson_excitatory,100.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,9,4,1,187.78999999999996,11.304590112900778,202,290,ECIES|m0|p2|r1,0,2,1,1360702817,poisson_excitatory,100.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,10,5,0,217.86000000000004,12.25138155621502,216,322,ECIES|m0|p2|r1,0,2,1,1360702817,poisson_excitatory,100.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,11,5,1,174.69,10.856580469507588,180,253,ECIES|m0|p2|r1,0,2,1,1360702817,poisson_excitatory,100.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,12,6,0,208.24999999999977,11.91624647284645,212,311,ECIES|m0|p2|r1,0,2,1,1360702817,poisson_excitatory,100.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,13,6,1,185.76999999999956,11.27706665234124,184,267,ECIES|m0|p2|r1,0,2,1,1360702817,poisson_excitatory,100.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,14,7,0,201.13999999999984,11.624710130617292,204,297,ECIES|m0|p2|r1,0,2,1,1360702817,poisson_excitatory,100.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,15,7,1,188.13999999999993,11.23052951372847,192,274,ECIES|m0|p2|r1,0,2,1,1360702817,poisson_excitatory,100.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,0,0,0,130.38000000000008,8.34777292913447,188,198,ECIES|m0|p2|r1,0,2,1,604066643,poisson_inhibitory,5.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,1,0,1,143.0200000000004,8.76942799123137,208,222,ECIES|m0|p2|r1,0,2,1,604066643,poisson_inhibitory,5.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,2,1,0,128.73999999999995,8.33450306539523,184,196,ECIES|m0|p2|r1,0,2,1,604066643,poisson_inhibitory,5.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,3,1,1,145.88000000000002,8.904889277115782,212,229,ECIES|m0|p2|r1,0,2,1,604066643,poisson_inhibitory,5.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,4,2,0,138.72000000000017,8.675543088547336,194,207,ECIES|m0|p2|r1,0,2,1,604066643,poisson_inhibitory,5.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,5,2,1,141.30000000000112,8.72261769968694,202,214,ECIES|m0|p2|r1,0,2,1,604066643,poisson_inhibitory,5.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,6,3,0,150.08999999999995,9.068030835954751,210,231,ECIES|m0|p2|r1,0,2,1,604066643,poisson_inhibitory,5.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,7,3,1,131.1700000000001,8.408882725667098,186,197,ECIES|m0|p2|r1,0,2,1,604066643,poisson_inhibitory,5.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,8,4,0,136.14000000000044,8.65417315636304,194,211,ECIES|m0|p2|r1,0,2,1,604066643,poisson_inhibitory,5.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,9,4,1,140.38999999999993,8.794989988245739,202,221,ECIES|m0|p2|r1,0,2,1,604066643,poisson_inhibitory,5.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,10,5,0,148.70000000000044,8.955969375452307,216,231,ECIES|m0|p2|r1,0,2,1,604066643,poisson_inhibitory,5.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,11,5,1,125.67999999999985,8.178793569682142,180,187,ECIES|m0|p2|r1,0,2,1,604066643,poisson_inhibitory,5.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,12,6,0,145.30000000000004,8.837676894265094,212,226,ECIES|m0|p2|r1,0,2,1,604066643,poisson_inhibitory,5.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,13,6,1,130.22,8.349946878517237,184,194,ECIES|m0|p2|r1,0,2,1,604066643,poisson_inhibitory,5.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,14,7,0,143.65999999999968,8.833175735014144,204,219,ECIES|m0|p2|r1,0,2,1,604066643,poisson_inhibitory,5.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,15,7,1,134.87000000000012,8.497506702611377,192,203,ECIES|m0|p2|r1,0,2,1,604066643,poisson_inhibitory,5.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,0,0,0,131.9800000000004,8.411298438125346,188,198,ECIES|m0|p2|r1,0,2,1,206655653,poisson_inhibitory,10.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,1,0,1,143.9999999999999,8.784726062284992,208,222,ECIES|m0|p2|r1,0,2,1,206655653,poisson_inhibitory,10.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,2,1,0,129.47000000000037,8.350197086930198,184,196,ECIES|m0|p2|r1,0,2,1,206655653,poisson_inhibitory,10.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,3,1,1,146.56999999999996,8.921812111000616,212,229,ECIES|m0|p2|r1,0,2,1,206655653,poisson_inhibitory,10.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,4,2,0,140.81000000000043,8.744833920121394,194,208,ECIES|m0|p2|r1,0,2,1,206655653,poisson_inhibitory,10.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,5,2,1,142.55000000000075,8.762887396367642,202,214,ECIES|m0|p2|r1,0,2,1,206655653,poisson_inhibitory,10.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,6,3,0,151.4900000000002,9.118065164731703,210,231,ECIES|m0|p2|r1,0,2,1,206655653,poisson_inhibitory,10.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,7,3,1,132.46999999999994,8.44051541988703,186,197,ECIES|m0|p2|r1,0,2,1,206655653,poisson_inhibitory,10.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,8,4,0,136.55999999999997,8.65700572036002,194,211,ECIES|m0|p2|r1,0,2,1,206655653,poisson_inhibitory,10.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,9,4,1,141.58000000000013,8.838696080254199,202,221,ECIES|m0|p2|r1,0,2,1,206655653,poisson_inhibitory,10.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,10,5,0,150.33000000000004,8.999894519090697,216,231,ECIES|m0|p2|r1,0,2,1,206655653,poisson_inhibitory,10.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,11,5,1,126.79000000000022,8.222656173640884,180,187,ECIES|m0|p2|r1,0,2,1,206655653,poisson_inhibitory,10.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,12,6,0,146.07000000000008,8.868692477986185,212,226,ECIES|m0|p2|r1,0,2,1,206655653,poisson_inhibitory,10.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,13,6,1,131.54999999999995,8.38348681772594,184,194,ECIES|m0|p2|r1,0,2,1,206655653,poisson_inhibitory,10.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,14,7,0,144.80999999999975,8.872668950016434,204,219,ECIES|m0|p2|r1,0,2,1,206655653,poisson_inhibitory,10.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,15,7,1,136.4000000000004,8.542930013452365,192,203,ECIES|m0|p2|r1,0,2,1,206655653,poisson_inhibitory,10.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,0,0,0,134.7899999999999,8.479355978661092,188,198,ECIES|m0|p2|r1,0,2,1,405749162,poisson_inhibitory,25.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,1,0,1,146.68999999999997,8.881008405998038,208,222,ECIES|m0|p2|r1,0,2,1,405749162,poisson_inhibitory,25.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,2,1,0,132.36999999999975,8.467369322794632,184,196,ECIES|m0|p2|r1,0,2,1,405749162,poisson_inhibitory,25.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,3,1,1,149.11999999999978,9.000876018593669,212,229,ECIES|m0|p2|r1,0,2,1,405749162,poisson_inhibitory,25.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,4,2,0,142.55999999999992,8.785129148048938,194,207,ECIES|m0|p2|r1,0,2,1,405749162,poisson_inhibitory,25.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,5,2,1,145.20000000000016,8.82640328035041,202,214,ECIES|m0|p2|r1,0,2,1,405749162,poisson_inhibitory,25.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,6,3,0,154.27999999999983,9.177084329864805,210,232,ECIES|m0|p2|r1,0,2,1,405749162,poisson_inhibitory,25.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,7,3,1,135.14999999999992,8.523719829739031,186,197,ECIES|m0|p2|r1,0,2,1,405749162,poisson_inhibitory,25.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,8,4,0,139.01000000000008,8.71078623783417,194,211,ECIES|m0|p2|r1,0,2,1,405749162,poisson_inhibitory,25.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,9,4,1,144.28999999999994,8.91613551694856,202,221,ECIES|m0|p2|r1,0,2,1,405749162,poisson_inhibitory,25.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,10,5,0,152.97000000000006,9.075862804620604,216,231,ECIES|m0|p2|r1,0,2,1,405749162,poisson_inhibitory,25.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,11,5,1,129.75000000000006,8.323775920349794,180,187,ECIES|m0|p2|r1,0,2,1,405749162,poisson_inhibitory,25.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,12,6,0,150.78999999999996,9.015564689213045,212,227,ECIES|m0|p2|r1,0,2,1,405749162,poisson_inhibitory,25.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,13,6,1,133.0500000000002,8.441586321760244,184,193,ECIES|m0|p2|r1,0,2,1,405749162,poisson_inhibitory,25.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,14,7,0,148.01999999999987,8.970932976548404,204,219,ECIES|m0|p2|r1,0,2,1,405749162,poisson_inhibitory,25.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,15,7,1,138.7500000000007,8.630815234174948,192,203,ECIES|m0|p2|r1,0,2,1,405749162,poisson_inhibitory,25.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,0,0,0,138.95999999999987,8.701024899413266,188,198,ECIES|m0|p2|r1,0,2,1,53725015,poisson_inhibitory,50.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,1,0,1,153.16999999999942,9.149342410089874,208,221,ECIES|m0|p2|r1,0,2,1,53725015,poisson_inhibitory,50.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,2,1,0,137.33,8.650177171720404,184,196,ECIES|m0|p2|r1,0,2,1,53725015,poisson_inhibitory,50.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,3,1,1,154.2300000000004,9.14826276940415,212,229,ECIES|m0|p2|r1,0,2,1,53725015,poisson_inhibitory,50.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,4,2,0,148.1699999999999,8.99358699583965,194,207,ECIES|m0|p2|r1,0,2,1,53725015,poisson_inhibitory,50.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,5,2,1,151.12000000000072,9.07425410197179,202,213,ECIES|m0|p2|r1,0,2,1,53725015,poisson_inhibitory,50.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,6,3,0,160.39000000000013,9.478343491091112,210,231,ECIES|m0|p2|r1,0,2,1,53725015,poisson_inhibitory,50.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,7,3,1,139.50000000000009,8.733406431744509,186,197,ECIES|m0|p2|r1,0,2,1,53725015,poisson_inhibitory,50.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,8,4,0,142.1500000000001,8.897628917414771,194,209,ECIES|m0|p2|r1,0,2,1,53725015,poisson_inhibitory,50.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,9,4,1,150.04000000000005,9.140000464327906,202,222,ECIES|m0|p2|r1,0,2,1,53725015,poisson_inhibitory,50.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,10,5,0,159.9900000000002,9.346166439760278,216,231,ECIES|m0|p2|r1,0,2,1,53725015,poisson_inhibitory,50.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,11,5,1,135.81000000000006,8.562727946628595,180,187,ECIES|m0|p2|r1,0,2,1,53725015,poisson_inhibitory,50.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,12,6,0,158.82999999999998,9.332135428931753,212,228,ECIES|m0|p2|r1,0,2,1,53725015,poisson_inhibitory,50.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,13,6,1,140.03999999999996,8.757662938850483,184,194,ECIES|m0|p2|r1,0,2,1,53725015,poisson_inhibitory,50.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,14,7,0,152.39999999999964,9.170173276382604,204,218,ECIES|m0|p2|r1,0,2,1,53725015,poisson_inhibitory,50.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,15,7,1,144.4400000000001,8.889412793133904,192,202,ECIES|m0|p2|r1,0,2,1,53725015,poisson_inhibitory,50.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,0,0,0,147.72000000000025,9.307913142542661,188,189,ECIES|m0|p2|r1,0,2,1,108963873,poisson_inhibitory,100.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,1,0,1,163.96999999999963,9.721419285313598,208,218,ECIES|m0|p2|r1,0,2,1,108963873,poisson_inhibitory,100.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,2,1,0,150.59999999999994,9.483757918627111,184,191,ECIES|m0|p2|r1,0,2,1,108963873,poisson_inhibitory,100.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,3,1,1,164.04000000000016,9.806068255500215,212,221,ECIES|m0|p2|r1,0,2,1,108963873,poisson_inhibitory,100.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,4,2,0,156.38000000000045,9.502736896398964,194,201,ECIES|m0|p2|r1,0,2,1,108963873,poisson_inhibitory,100.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,5,2,1,160.8600000000002,9.73546266755049,202,203,ECIES|m0|p2|r1,0,2,1,108963873,poisson_inhibitory,100.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,6,3,0,173.1399999999999,10.205975106260938,210,230,ECIES|m0|p2|r1,0,2,1,108963873,poisson_inhibitory,100.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,7,3,1,146.8000000000002,9.182005588499878,186,189,ECIES|m0|p2|r1,0,2,1,108963873,poisson_inhibitory,100.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,8,4,0,152.89000000000027,9.528306915616627,194,206,ECIES|m0|p2|r1,0,2,1,108963873,poisson_inhibitory,100.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,9,4,1,156.40999999999946,9.569069777107437,202,213,ECIES|m0|p2|r1,0,2,1,108963873,poisson_inhibitory,100.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,10,5,0,173.08,10.020740464439248,216,231,ECIES|m0|p2|r1,0,2,1,108963873,poisson_inhibitory,100.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,11,5,1,147.82999999999993,9.277893487333616,180,182,ECIES|m0|p2|r1,0,2,1,108963873,poisson_inhibitory,100.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,12,6,0,171.98999999999967,10.064022884143535,212,223,ECIES|m0|p2|r1,0,2,1,108963873,poisson_inhibitory,100.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,13,6,1,147.44999999999973,9.232446841548652,184,187,ECIES|m0|p2|r1,0,2,1,108963873,poisson_inhibitory,100.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,14,7,0,160.50000000000006,9.69504182670469,204,212,ECIES|m0|p2|r1,0,2,1,108963873,poisson_inhibitory,100.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,15,7,1,152.06000000000012,9.44252371969883,192,192,ECIES|m0|p2|r1,0,2,1,108963873,poisson_inhibitory,100.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,0,0,0,130.45999999999995,8.37287286833441,188,199,ECIES|m0|p2|r1,0,2,1,1857062868,poisson_mixed,5.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,1,0,1,141.85999999999993,8.743165724791297,208,222,ECIES|m0|p2|r1,0,2,1,1857062868,poisson_mixed,5.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,2,1,0,127.65000000000038,8.309558558106362,184,196,ECIES|m0|p2|r1,0,2,1,1857062868,poisson_mixed,5.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,3,1,1,145.7100000000003,8.901870984679347,212,230,ECIES|m0|p2|r1,0,2,1,1857062868,poisson_mixed,5.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,4,2,0,138.21000000000026,8.670831604684935,194,207,ECIES|m0|p2|r1,0,2,1,1857062868,poisson_mixed,5.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,5,2,1,140.5600000000003,8.717256096458883,202,214,ECIES|m0|p2|r1,0,2,1,1857062868,poisson_mixed,5.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,6,3,0,145.1000000000003,8.871552003713944,210,226,ECIES|m0|p2|r1,0,2,1,1857062868,poisson_mixed,5.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,7,3,1,130.42000000000024,8.377055591967233,186,197,ECIES|m0|p2|r1,0,2,1,1857062868,poisson_mixed,5.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,8,4,0,135.03000000000026,8.613446346154374,194,211,ECIES|m0|p2|r1,0,2,1,1857062868,poisson_mixed,5.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,9,4,1,139.69000000000014,8.771269912602417,202,221,ECIES|m0|p2|r1,0,2,1,1857062868,poisson_mixed,5.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,10,5,0,147.89000000000016,8.933073677335432,216,231,ECIES|m0|p2|r1,0,2,1,1857062868,poisson_mixed,5.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,11,5,1,123.97000000000016,8.116630966446008,180,186,ECIES|m0|p2|r1,0,2,1,1857062868,poisson_mixed,5.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,12,6,0,144.90999999999997,8.828799418092853,212,227,ECIES|m0|p2|r1,0,2,1,1857062868,poisson_mixed,5.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,13,6,1,129.35999999999993,8.327641677219285,184,194,ECIES|m0|p2|r1,0,2,1,1857062868,poisson_mixed,5.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,14,7,0,142.57999999999967,8.812587789124034,204,219,ECIES|m0|p2|r1,0,2,1,1857062868,poisson_mixed,5.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,15,7,1,133.84000000000015,8.486245870574201,192,203,ECIES|m0|p2|r1,0,2,1,1857062868,poisson_mixed,5.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,0,0,0,129.70999999999972,8.32462950527052,188,198,ECIES|m0|p2|r1,0,2,1,254608333,poisson_mixed,10.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,1,0,1,142.87,8.78650554930374,208,223,ECIES|m0|p2|r1,0,2,1,254608333,poisson_mixed,10.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,2,1,0,127.55999999999977,8.308725419922247,184,196,ECIES|m0|p2|r1,0,2,1,254608333,poisson_mixed,10.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,3,1,1,146.52999999999994,8.967318656687013,212,232,ECIES|m0|p2|r1,0,2,1,254608333,poisson_mixed,10.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,4,2,0,137.9800000000003,8.686006575652428,194,207,ECIES|m0|p2|r1,0,2,1,254608333,poisson_mixed,10.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,5,2,1,141.78000000000043,8.77195364040433,202,215,ECIES|m0|p2|r1,0,2,1,254608333,poisson_mixed,10.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,6,3,0,150.39000000000004,9.10363377776665,210,232,ECIES|m0|p2|r1,0,2,1,254608333,poisson_mixed,10.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,7,3,1,130.77000000000004,8.407921785223147,186,197,ECIES|m0|p2|r1,0,2,1,254608333,poisson_mixed,10.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,8,4,0,134.71000000000018,8.606918547178534,194,211,ECIES|m0|p2|r1,0,2,1,254608333,poisson_mixed,10.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,9,4,1,139.59999999999985,8.769506907756439,202,221,ECIES|m0|p2|r1,0,2,1,254608333,poisson_mixed,10.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,10,5,0,148.16999999999993,8.937845962170227,216,231,ECIES|m0|p2|r1,0,2,1,254608333,poisson_mixed,10.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,11,5,1,124.87000000000027,8.168857956456398,180,187,ECIES|m0|p2|r1,0,2,1,254608333,poisson_mixed,10.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,12,6,0,144.27,8.822054453356653,212,226,ECIES|m0|p2|r1,0,2,1,254608333,poisson_mixed,10.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,13,6,1,130.99999999999946,8.412409042037794,184,196,ECIES|m0|p2|r1,0,2,1,254608333,poisson_mixed,10.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,14,7,0,142.2299999999994,8.808706852894561,204,219,ECIES|m0|p2|r1,0,2,1,254608333,poisson_mixed,10.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,15,7,1,133.75000000000034,8.460735500211216,192,203,ECIES|m0|p2|r1,0,2,1,254608333,poisson_mixed,10.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,0,0,0,133.45999999999987,8.535740817738633,188,202,ECIES|m0|p2|r1,0,2,1,458452690,poisson_mixed,25.0
ECIES,full_noise_campaign,es_stdp_teacher_off,0,1,0,1,144.9100000000001,8.89459718900787,208,225,ECIES|m0|p2|r1,0,2,1,458452690,poisson_mixed,25.0
