algorithm,trial,training_condition,parameter_source,teacher_weight,epoch,bit_index,bit_value,rail,hidden_neuron,weight
AES,0,teacher_weight_sweep,ES,600.0,1,3,0,6,12,771.7173300957171
AES,0,teacher_weight_sweep,ES,600.0,1,3,0,6,13,771.7173300957171
AES,0,teacher_weight_sweep,ES,600.0,1,3,1,7,14,775.9686420095571
AES,0,teacher_weight_sweep,ES,600.0,1,3,1,7,15,775.9686420095571
AES,0,teacher_weight_sweep,ES,600.0,1,4,0,8,16,773.656770478812
AES,0,teacher_weight_sweep,ES,600.0,1,4,0,8,17,773.656770478812
AES,0,teacher_weight_sweep,ES,600.0,1,4,1,9,18,772.6999219790953
AES,0,teacher_weight_sweep,ES,600.0,1,4,1,9,19,772.6999219790953
AES,0,teacher_weight_sweep,ES,600.0,1,5,0,10,20,774.8432775070438
AES,0,teacher_weight_sweep,ES,600.0,1,5,0,10,21,774.8432775070438
AES,0,teacher_weight_sweep,ES,600.0,1,5,1,11,22,773.4835625411504
AES,0,teacher_weight_sweep,ES,600.0,1,5,1,11,23,773.4835625411504
AES,0,teacher_weight_sweep,ES,600.0,1,6,0,12,24,774.2009635404856
AES,0,teacher_weight_sweep,ES,600.0,1,6,0,12,25,774.2009635404856
AES,0,teacher_weight_sweep,ES,600.0,1,6,1,13,26,772.5495917191171
AES,0,teacher_weight_sweep,ES,600.0,1,6,1,13,27,772.5495917191171
AES,0,teacher_weight_sweep,ES,600.0,1,7,0,14,28,773.5601866395729
AES,0,teacher_weight_sweep,ES,600.0,1,7,0,14,29,773.5601866395729
AES,0,teacher_weight_sweep,ES,600.0,1,7,1,15,30,772.9751527600407
AES,0,teacher_weight_sweep,ES,600.0,1,7,1,15,31,772.9751527600407
AES,0,teacher_weight_sweep,ES,600.0,2,0,0,0,0,784.4856125304184
AES,0,teacher_weight_sweep,ES,600.0,2,0,0,0,1,784.4856125304184
AES,0,teacher_weight_sweep,ES,600.0,2,0,1,1,2,785.0578181515224
AES,0,teacher_weight_sweep,ES,600.0,2,0,1,1,3,785.0578181515224
AES,0,teacher_weight_sweep,ES,600.0,2,1,0,2,4,784.2961416245023
AES,0,teacher_weight_sweep,ES,600.0,2,1,0,2,5,784.2961416245023
AES,0,teacher_weight_sweep,ES,600.0,2,1,1,3,6,784.3334379100856
AES,0,teacher_weight_sweep,ES,600.0,2,1,1,3,7,784.3334379100856
AES,0,teacher_weight_sweep,ES,600.0,2,2,0,4,8,780.6260970012255
AES,0,teacher_weight_sweep,ES,600.0,2,2,0,4,9,780.6260970012255
AES,0,teacher_weight_sweep,ES,600.0,2,2,1,5,10,787.3799224614746
AES,0,teacher_weight_sweep,ES,600.0,2,2,1,5,11,787.3799224614746
AES,0,teacher_weight_sweep,ES,600.0,2,3,0,6,12,780.0475712557131
AES,0,teacher_weight_sweep,ES,600.0,2,3,0,6,13,780.0475712557131
AES,0,teacher_weight_sweep,ES,600.0,2,3,1,7,14,789.2768203591038
AES,0,teacher_weight_sweep,ES,600.0,2,3,1,7,15,789.2768203591038
AES,0,teacher_weight_sweep,ES,600.0,2,4,0,8,16,784.6258345307539
AES,0,teacher_weight_sweep,ES,600.0,2,4,0,8,17,784.6258345307539
AES,0,teacher_weight_sweep,ES,600.0,2,4,1,9,18,782.0141628724842
AES,0,teacher_weight_sweep,ES,600.0,2,4,1,9,19,782.0141628724842
AES,0,teacher_weight_sweep,ES,600.0,2,5,0,10,20,786.5166483816456
AES,0,teacher_weight_sweep,ES,600.0,2,5,0,10,21,786.5166483816456
AES,0,teacher_weight_sweep,ES,600.0,2,5,1,11,22,784.1022674881006
AES,0,teacher_weight_sweep,ES,600.0,2,5,1,11,23,784.1022674881006
AES,0,teacher_weight_sweep,ES,600.0,2,6,0,12,24,785.5798493209661
AES,0,teacher_weight_sweep,ES,600.0,2,6,0,12,25,785.5798493209661
AES,0,teacher_weight_sweep,ES,600.0,2,6,1,13,26,781.6666343495626
AES,0,teacher_weight_sweep,ES,600.0,2,6,1,13,27,781.6666343495626
AES,0,teacher_weight_sweep,ES,600.0,2,7,0,14,28,784.2347848849739
AES,0,teacher_weight_sweep,ES,600.0,2,7,0,14,29,784.2347848849739
AES,0,teacher_weight_sweep,ES,600.0,2,7,1,15,30,782.684200987977
AES,0,teacher_weight_sweep,ES,600.0,2,7,1,15,31,782.684200987977
AES,0,teacher_weight_sweep,ES,600.0,3,0,0,0,0,795.2274289566581
AES,0,teacher_weight_sweep,ES,600.0,3,0,0,0,1,795.2274289566581
AES,0,teacher_weight_sweep,ES,600.0,3,0,1,1,2,796.4822298791108
AES,0,teacher_weight_sweep,ES,600.0,3,0,1,1,3,796.4822298791108
AES,0,teacher_weight_sweep,ES,600.0,3,1,0,2,4,795.2096117851409
AES,0,teacher_weight_sweep,ES,600.0,3,1,0,2,5,795.2096117851409
AES,0,teacher_weight_sweep,ES,600.0,3,1,1,3,6,794.9753131676968
AES,0,teacher_weight_sweep,ES,600.0,3,1,1,3,7,794.9753131676968
AES,0,teacher_weight_sweep,ES,600.0,3,2,0,4,8,789.6487155435316
AES,0,teacher_weight_sweep,ES,600.0,3,2,0,4,9,789.6487155435316
AES,0,teacher_weight_sweep,ES,600.0,3,2,1,5,10,799.8678201772703
AES,0,teacher_weight_sweep,ES,600.0,3,2,1,5,11,799.8678201772703
AES,0,teacher_weight_sweep,ES,600.0,3,3,0,6,12,788.3865820421655
AES,0,teacher_weight_sweep,ES,600.0,3,3,0,6,13,788.3865820421655
AES,0,teacher_weight_sweep,ES,600.0,3,3,1,7,14,803.4516261923474
AES,0,teacher_weight_sweep,ES,600.0,3,3,1,7,15,803.4516261923474
AES,0,teacher_weight_sweep,ES,600.0,3,4,0,8,16,795.7913085942092
AES,0,teacher_weight_sweep,ES,600.0,3,4,0,8,17,795.7913085942092
AES,0,teacher_weight_sweep,ES,600.0,3,4,1,9,18,791.4476044004513
AES,0,teacher_weight_sweep,ES,600.0,3,4,1,9,19,791.4476044004513
AES,0,teacher_weight_sweep,ES,600.0,3,5,0,10,20,798.7175461723634
AES,0,teacher_weight_sweep,ES,600.0,3,5,0,10,21,798.7175461723634
AES,0,teacher_weight_sweep,ES,600.0,3,5,1,11,22,794.9061760578102
AES,0,teacher_weight_sweep,ES,600.0,3,5,1,11,23,794.9061760578102
AES,0,teacher_weight_sweep,ES,600.0,3,6,0,12,24,797.1379114133232
AES,0,teacher_weight_sweep,ES,600.0,3,6,0,12,25,797.1379114133232
AES,0,teacher_weight_sweep,ES,600.0,3,6,1,13,26,790.8774206623712
AES,0,teacher_weight_sweep,ES,600.0,3,6,1,13,27,790.8774206623712
AES,0,teacher_weight_sweep,ES,600.0,3,7,0,14,28,795.106779763032
AES,0,teacher_weight_sweep,ES,600.0,3,7,0,14,29,795.106779763032
AES,0,teacher_weight_sweep,ES,600.0,3,7,1,15,30,792.4846869947114
AES,0,teacher_weight_sweep,ES,600.0,3,7,1,15,31,792.4846869947114
AES,0,teacher_weight_sweep,ES,600.0,4,0,0,0,0,806.2452014675348
AES,0,teacher_weight_sweep,ES,600.0,4,0,0,0,1,806.2452014675348
AES,0,teacher_weight_sweep,ES,600.0,4,0,1,1,2,807.9737159261043
AES,0,teacher_weight_sweep,ES,600.0,4,0,1,1,3,807.9737159261043
AES,0,teacher_weight_sweep,ES,600.0,4,1,0,2,4,807.0220912721339
AES,0,teacher_weight_sweep,ES,600.0,4,1,0,2,5,807.0220912721339
AES,0,teacher_weight_sweep,ES,600.0,4,1,1,3,6,806.047434448522
AES,0,teacher_weight_sweep,ES,600.0,4,1,1,3,7,806.047434448522
AES,0,teacher_weight_sweep,ES,600.0,4,2,0,4,8,798.9676192810233
AES,0,teacher_weight_sweep,ES,600.0,4,2,0,4,9,798.9676192810233
AES,0,teacher_weight_sweep,ES,600.0,4,2,1,5,10,812.4288002504111
AES,0,teacher_weight_sweep,ES,600.0,4,2,1,5,11,812.4288002504111
AES,0,teacher_weight_sweep,ES,600.0,4,3,0,6,12,796.9271511860194
AES,0,teacher_weight_sweep,ES,600.0,4,3,0,6,13,796.9271511860194
AES,0,teacher_weight_sweep,ES,600.0,4,3,1,7,14,817.8166796208894
AES,0,teacher_weight_sweep,ES,600.0,4,3,1,7,15,817.8166796208894
AES,0,teacher_weight_sweep,ES,600.0,4,4,0,8,16,807.1042620325046
AES,0,teacher_weight_sweep,ES,600.0,4,4,0,8,17,807.1042620325046
AES,0,teacher_weight_sweep,ES,600.0,4,4,1,9,18,801.2272401495607
AES,0,teacher_weight_sweep,ES,600.0,4,4,1,9,19,801.2272401495607
AES,0,teacher_weight_sweep,ES,600.0,4,5,0,10,20,811.0838068717934
AES,0,teacher_weight_sweep,ES,600.0,4,5,0,10,21,811.0838068717934
AES,0,teacher_weight_sweep,ES,600.0,4,5,1,11,22,806.4481409149063
AES,0,teacher_weight_sweep,ES,600.0,4,5,1,11,23,806.4481409149063
AES,0,teacher_weight_sweep,ES,600.0,4,6,0,12,24,809.3111715134085
AES,0,teacher_weight_sweep,ES,600.0,4,6,0,12,25,809.3111715134085
AES,0,teacher_weight_sweep,ES,600.0,4,6,1,13,26,800.3730317089045
AES,0,teacher_weight_sweep,ES,600.0,4,6,1,13,27,800.3730317089045
AES,0,teacher_weight_sweep,ES,600.0,4,7,0,14,28,806.1473273487605
AES,0,teacher_weight_sweep,ES,600.0,4,7,0,14,29,806.1473273487605
AES,0,teacher_weight_sweep,ES,600.0,4,7,1,15,30,802.8258285397596
AES,0,teacher_weight_sweep,ES,600.0,4,7,1,15,31,802.8258285397596
AES,0,teacher_weight_sweep,ES,600.0,5,0,0,0,0,817.5130116456842
AES,0,teacher_weight_sweep,ES,600.0,5,0,0,0,1,817.5130116456842
AES,0,teacher_weight_sweep,ES,600.0,5,0,1,1,2,819.5415671853513
AES,0,teacher_weight_sweep,ES,600.0,5,0,1,1,3,819.5415671853513
AES,0,teacher_weight_sweep,ES,600.0,5,1,0,2,4,819.3581031044905
AES,0,teacher_weight_sweep,ES,600.0,5,1,0,2,5,819.3581031044905
AES,0,teacher_weight_sweep,ES,600.0,5,1,1,3,6,816.9994314760304
AES,0,teacher_weight_sweep,ES,600.0,5,1,1,3,7,816.9994314760304
AES,0,teacher_weight_sweep,ES,600.0,5,2,0,4,8,808.7359533909249
AES,0,teacher_weight_sweep,ES,600.0,5,2,0,4,9,808.7359533909249
AES,0,teacher_weight_sweep,ES,600.0,5,2,1,5,10,825.1796786210773
AES,0,teacher_weight_sweep,ES,600.0,5,2,1,5,11,825.1796786210773
AES,0,teacher_weight_sweep,ES,600.0,5,3,0,6,12,805.8118596070236
AES,0,teacher_weight_sweep,ES,600.0,5,3,0,6,13,805.8118596070236
AES,0,teacher_weight_sweep,ES,600.0,5,3,1,7,14,832.1337980151167
AES,0,teacher_weight_sweep,ES,600.0,5,3,1,7,15,832.1337980151167
AES,0,teacher_weight_sweep,ES,600.0,5,4,0,8,16,818.224240841666
AES,0,teacher_weight_sweep,ES,600.0,5,4,0,8,17,818.224240841666
AES,0,teacher_weight_sweep,ES,600.0,5,4,1,9,18,811.3344840316978
AES,0,teacher_weight_sweep,ES,600.0,5,4,1,9,19,811.3344840316978
AES,0,teacher_weight_sweep,ES,600.0,5,5,0,10,20,823.3823113284302
AES,0,teacher_weight_sweep,ES,600.0,5,5,0,10,21,823.3823113284302
AES,0,teacher_weight_sweep,ES,600.0,5,5,1,11,22,818.142265887375
AES,0,teacher_weight_sweep,ES,600.0,5,5,1,11,23,818.142265887375
AES,0,teacher_weight_sweep,ES,600.0,5,6,0,12,24,821.5382495270334
AES,0,teacher_weight_sweep,ES,600.0,5,6,0,12,25,821.5382495270334
AES,0,teacher_weight_sweep,ES,600.0,5,6,1,13,26,810.3276567064696
AES,0,teacher_weight_sweep,ES,600.0,5,6,1,13,27,810.3276567064696
AES,0,teacher_weight_sweep,ES,600.0,5,7,0,14,28,817.293416383985
AES,0,teacher_weight_sweep,ES,600.0,5,7,0,14,29,817.293416383985
AES,0,teacher_weight_sweep,ES,600.0,5,7,1,15,30,813.2663222047826
AES,0,teacher_weight_sweep,ES,600.0,5,7,1,15,31,813.2663222047826
AES,0,teacher_weight_sweep,ES,900.0,0,0,0,0,0,763.7466297241599
AES,0,teacher_weight_sweep,ES,900.0,0,0,0,0,1,763.7466297241599
AES,0,teacher_weight_sweep,ES,900.0,0,0,1,1,2,763.7466297241599
AES,0,teacher_weight_sweep,ES,900.0,0,0,1,1,3,763.7466297241599
AES,0,teacher_weight_sweep,ES,900.0,0,1,0,2,4,763.7466297241599
AES,0,teacher_weight_sweep,ES,900.0,0,1,0,2,5,763.7466297241599
AES,0,teacher_weight_sweep,ES,900.0,0,1,1,3,6,763.7466297241599
AES,0,teacher_weight_sweep,ES,900.0,0,1,1,3,7,763.7466297241599
AES,0,teacher_weight_sweep,ES,900.0,0,2,0,4,8,763.7466297241599
AES,0,teacher_weight_sweep,ES,900.0,0,2,0,4,9,763.7466297241599
AES,0,teacher_weight_sweep,ES,900.0,0,2,1,5,10,763.7466297241599
AES,0,teacher_weight_sweep,ES,900.0,0,2,1,5,11,763.7466297241599
AES,0,teacher_weight_sweep,ES,900.0,0,3,0,6,12,763.7466297241599
AES,0,teacher_weight_sweep,ES,900.0,0,3,0,6,13,763.7466297241599
AES,0,teacher_weight_sweep,ES,900.0,0,3,1,7,14,763.7466297241599
AES,0,teacher_weight_sweep,ES,900.0,0,3,1,7,15,763.7466297241599
AES,0,teacher_weight_sweep,ES,900.0,0,4,0,8,16,763.7466297241599
AES,0,teacher_weight_sweep,ES,900.0,0,4,0,8,17,763.7466297241599
AES,0,teacher_weight_sweep,ES,900.0,0,4,1,9,18,763.7466297241599
AES,0,teacher_weight_sweep,ES,900.0,0,4,1,9,19,763.7466297241599
AES,0,teacher_weight_sweep,ES,900.0,0,5,0,10,20,763.7466297241599
AES,0,teacher_weight_sweep,ES,900.0,0,5,0,10,21,763.7466297241599
AES,0,teacher_weight_sweep,ES,900.0,0,5,1,11,22,763.7466297241599
AES,0,teacher_weight_sweep,ES,900.0,0,5,1,11,23,763.7466297241599
AES,0,teacher_weight_sweep,ES,900.0,0,6,0,12,24,763.7466297241599
AES,0,teacher_weight_sweep,ES,900.0,0,6,0,12,25,763.7466297241599
AES,0,teacher_weight_sweep,ES,900.0,0,6,1,13,26,763.7466297241599
AES,0,teacher_weight_sweep,ES,900.0,0,6,1,13,27,763.7466297241599
AES,0,teacher_weight_sweep,ES,900.0,0,7,0,14,28,763.7466297241599
AES,0,teacher_weight_sweep,ES,900.0,0,7,0,14,29,763.7466297241599
AES,0,teacher_weight_sweep,ES,900.0,0,7,1,15,30,763.7466297241599
AES,0,teacher_weight_sweep,ES,900.0,0,7,1,15,31,763.7466297241599
AES,0,teacher_weight_sweep,ES,900.0,1,0,0,0,0,776.4405208197347
AES,0,teacher_weight_sweep,ES,900.0,1,0,0,0,1,776.4405208197347
AES,0,teacher_weight_sweep,ES,900.0,1,0,1,1,2,777.0712185315851
AES,0,teacher_weight_sweep,ES,900.0,1,0,1,1,3,777.0712185315851
AES,0,teacher_weight_sweep,ES,900.0,1,1,0,2,4,776.5054530843457
AES,0,teacher_weight_sweep,ES,900.0,1,1,0,2,5,776.5054530843457
AES,0,teacher_weight_sweep,ES,900.0,1,1,1,3,6,776.9354425740227
AES,0,teacher_weight_sweep,ES,900.0,1,1,1,3,7,776.9354425740227
AES,0,teacher_weight_sweep,ES,900.0,1,2,0,4,8,774.1699571517548
AES,0,teacher_weight_sweep,ES,900.0,1,2,0,4,9,774.1699571517548
AES,0,teacher_weight_sweep,ES,900.0,1,2,1,5,10,778.5985748146535
AES,0,teacher_weight_sweep,ES,900.0,1,2,1,5,11,778.5985748146535
AES,0,teacher_weight_sweep,ES,900.0,1,3,0,6,12,773.9001509345704
AES,0,teacher_weight_sweep,ES,900.0,1,3,0,6,13,773.9001509345704
AES,0,teacher_weight_sweep,ES,900.0,1,3,1,7,14,779.7540127029109
AES,0,teacher_weight_sweep,ES,900.0,1,3,1,7,15,779.7540127029109
AES,0,teacher_weight_sweep,ES,900.0,1,4,0,8,16,776.4558126249219
AES,0,teacher_weight_sweep,ES,900.0,1,4,0,8,17,776.4558126249219
AES,0,teacher_weight_sweep,ES,900.0,1,4,1,9,18,775.3940723507983
AES,0,teacher_weight_sweep,ES,900.0,1,4,1,9,19,775.3940723507983
AES,0,teacher_weight_sweep,ES,900.0,1,5,0,10,20,778.0216294026872
AES,0,teacher_weight_sweep,ES,900.0,1,5,0,10,21,778.0216294026872
AES,0,teacher_weight_sweep,ES,900.0,1,5,1,11,22,776.3471783342554
AES,0,teacher_weight_sweep,ES,900.0,1,5,1,11,23,776.3471783342554
AES,0,teacher_weight_sweep,ES,900.0,1,6,0,12,24,777.148417213651
AES,0,teacher_weight_sweep,ES,900.0,1,6,0,12,25,777.148417213651
AES,0,teacher_weight_sweep,ES,900.0,1,6,1,13,26,775.1542515688604
AES,0,teacher_weight_sweep,ES,900.0,1,6,1,13,27,775.1542515688604
AES,0,teacher_weight_sweep,ES,900.0,1,7,0,14,28,776.1046199527296
AES,0,teacher_weight_sweep,ES,900.0,1,7,0,14,29,776.1046199527296
AES,0,teacher_weight_sweep,ES,900.0,1,7,1,15,30,775.8045691372037
AES,0,teacher_weight_sweep,ES,900.0,1,7,1,15,31,775.8045691372037
AES,0,teacher_weight_sweep,ES,900.0,2,0,0,0,0,789.7738479719499
AES,0,teacher_weight_sweep,ES,900.0,2,0,0,0,1,789.7738479719499
AES,0,teacher_weight_sweep,ES,900.0,2,0,1,1,2,791.4354083556719
AES,0,teacher_weight_sweep,ES,900.0,2,0,1,1,3,791.4354083556719
AES,0,teacher_weight_sweep,ES,900.0,2,1,0,2,4,791.1263547778249
AES,0,teacher_weight_sweep,ES,900.0,2,1,0,2,5,791.1263547778249
AES,0,teacher_weight_sweep,ES,900.0,2,1,1,3,6,790.3490940859733
AES,0,teacher_weight_sweep,ES,900.0,2,1,1,3,7,790.3490940859733
AES,0,teacher_weight_sweep,ES,900.0,2,2,0,4,8,785.8983342710385
AES,0,teacher_weight_sweep,ES,900.0,2,2,0,4,9,785.8983342710385
AES,0,teacher_weight_sweep,ES,900.0,2,2,1,5,10,793.9492923459836
AES,0,teacher_weight_sweep,ES,900.0,2,2,1,5,11,793.9492923459836
AES,0,teacher_weight_sweep,ES,900.0,2,3,0,6,12,784.6219030445837
AES,0,teacher_weight_sweep,ES,900.0,2,3,0,6,13,784.6219030445837
AES,0,teacher_weight_sweep,ES,900.0,2,3,1,7,14,797.1040179899767
AES,0,teacher_weight_sweep,ES,900.0,2,3,1,7,15,797.1040179899767
AES,0,teacher_weight_sweep,ES,900.0,2,4,0,8,16,790.4971438614409
AES,0,teacher_weight_sweep,ES,900.0,2,4,0,8,17,790.4971438614409
AES,0,teacher_weight_sweep,ES,900.0,2,4,1,9,18,787.6971741808355
AES,0,teacher_weight_sweep,ES,900.0,2,4,1,9,19,787.6971741808355
AES,0,teacher_weight_sweep,ES,900.0,2,5,0,10,20,792.5076926367503
AES,0,teacher_weight_sweep,ES,900.0,2,5,0,10,21,792.5076926367503
AES,0,teacher_weight_sweep,ES,900.0,2,5,1,11,22,790.1599606342874
AES,0,teacher_weight_sweep,ES,900.0,2,5,1,11,23,790.1599606342874
AES,0,teacher_weight_sweep,ES,900.0,2,6,0,12,24,791.7073698751283
AES,0,teacher_weight_sweep,ES,900.0,2,6,0,12,25,791.7073698751283
AES,0,teacher_weight_sweep,ES,900.0,2,6,1,13,26,787.2706175341075
AES,0,teacher_weight_sweep,ES,900.0,2,6,1,13,27,787.2706175341075
AES,0,teacher_weight_sweep,ES,900.0,2,7,0,14,28,789.768760851409
AES,0,teacher_weight_sweep,ES,900.0,2,7,0,14,29,789.768760851409
AES,0,teacher_weight_sweep,ES,900.0,2,7,1,15,30,788.7777667308162
AES,0,teacher_weight_sweep,ES,900.0,2,7,1,15,31,788.7777667308162
AES,0,teacher_weight_sweep,ES,900.0,3,0,0,0,0,803.1203758649458
AES,0,teacher_weight_sweep,ES,900.0,3,0,0,0,1,803.1203758649458
AES,0,teacher_weight_sweep,ES,900.0,3,0,1,1,2,806.2370158893951
AES,0,teacher_weight_sweep,ES,900.0,3,0,1,1,3,806.2370158893951
AES,0,teacher_weight_sweep,ES,900.0,3,1,0,2,4,805.8887478369696
AES,0,teacher_weight_sweep,ES,900.0,3,1,0,2,5,805.8887478369696
AES,0,teacher_weight_sweep,ES,900.0,3,1,1,3,6,803.9952536506594
AES,0,teacher_weight_sweep,ES,900.0,3,1,1,3,7,803.9952536506594
AES,0,teacher_weight_sweep,ES,900.0,3,2,0,4,8,797.6512393941084
AES,0,teacher_weight_sweep,ES,900.0,3,2,0,4,9,797.6512393941084
AES,0,teacher_weight_sweep,ES,900.0,3,2,1,5,10,809.8897793961958
AES,0,teacher_weight_sweep,ES,900.0,3,2,1,5,11,809.8897793961958
AES,0,teacher_weight_sweep,ES,900.0,3,3,0,6,12,795.5404093639593
AES,0,teacher_weight_sweep,ES,900.0,3,3,0,6,13,795.5404093639593
AES,0,teacher_weight_sweep,ES,900.0,3,3,1,7,14,814.8203212047516
AES,0,teacher_weight_sweep,ES,900.0,3,3,1,7,15,814.8203212047516
AES,0,teacher_weight_sweep,ES,900.0,3,4,0,8,16,804.6351543904901
AES,0,teacher_weight_sweep,ES,900.0,3,4,0,8,17,804.6351543904901
AES,0,teacher_weight_sweep,ES,900.0,3,4,1,9,18,800.06179576027
AES,0,teacher_weight_sweep,ES,900.0,3,4,1,9,19,800.06179576027
AES,0,teacher_weight_sweep,ES,900.0,3,5,0,10,20,807.4959272495081
AES,0,teacher_weight_sweep,ES,900.0,3,5,0,10,21,807.4959272495081
AES,0,teacher_weight_sweep,ES,900.0,3,5,1,11,22,804.2479511328281
AES,0,teacher_weight_sweep,ES,900.0,3,5,1,11,23,804.2479511328281
AES,0,teacher_weight_sweep,ES,900.0,3,6,0,12,24,806.5535944373063
AES,0,teacher_weight_sweep,ES,900.0,3,6,0,12,25,806.5535944373063
AES,0,teacher_weight_sweep,ES,900.0,3,6,1,13,26,799.6556267761947
AES,0,teacher_weight_sweep,ES,900.0,3,6,1,13,27,799.6556267761947
AES,0,teacher_weight_sweep,ES,900.0,3,7,0,14,28,803.3784264585486
AES,0,teacher_weight_sweep,ES,900.0,3,7,0,14,29,803.3784264585486
AES,0,teacher_weight_sweep,ES,900.0,3,7,1,15,30,801.7927648361672
AES,0,teacher_weight_sweep,ES,900.0,3,7,1,15,31,801.7927648361672
AES,0,teacher_weight_sweep,ES,900.0,4,0,0,0,0,816.9598065592783
AES,0,teacher_weight_sweep,ES,900.0,4,0,0,0,1,816.9598065592783
AES,0,teacher_weight_sweep,ES,900.0,4,0,1,1,2,821.0554987361583
AES,0,teacher_weight_sweep,ES,900.0,4,0,1,1,3,821.0554987361583
AES,0,teacher_weight_sweep,ES,900.0,4,1,0,2,4,820.9799846903901
AES,0,teacher_weight_sweep,ES,900.0,4,1,0,2,5,820.9799846903901
AES,0,teacher_weight_sweep,ES,900.0,4,1,1,3,6,817.8432842671544
AES,0,teacher_weight_sweep,ES,900.0,4,1,1,3,7,817.8432842671544
AES,0,teacher_weight_sweep,ES,900.0,4,2,0,4,8,809.9093455474882
AES,0,teacher_weight_sweep,ES,900.0,4,2,0,4,9,809.9093455474882
AES,0,teacher_weight_sweep,ES,900.0,4,2,1,5,10,826.0566316833304
AES,0,teacher_weight_sweep,ES,900.0,4,2,1,5,11,826.0566316833304
AES,0,teacher_weight_sweep,ES,900.0,4,3,0,6,12,806.7323798128025
AES,0,teacher_weight_sweep,ES,900.0,4,3,0,6,13,806.7323798128025
AES,0,teacher_weight_sweep,ES,900.0,4,3,1,7,14,833.0174179668024
AES,0,teacher_weight_sweep,ES,900.0,4,3,1,7,15,833.0174179668024
AES,0,teacher_weight_sweep,ES,900.0,4,4,0,8,16,818.809960021008
AES,0,teacher_weight_sweep,ES,900.0,4,4,0,8,17,818.809960021008
AES,0,teacher_weight_sweep,ES,900.0,4,4,1,9,18,812.5459622477733
AES,0,teacher_weight_sweep,ES,900.0,4,4,1,9,19,812.5459622477733
AES,0,teacher_weight_sweep,ES,900.0,4,5,0,10,20,822.8945035808704
AES,0,teacher_weight_sweep,ES,900.0,4,5,0,10,21,822.8945035808704
AES,0,teacher_weight_sweep,ES,900.0,4,5,1,11,22,818.6714785254153
AES,0,teacher_weight_sweep,ES,900.0,4,5,1,11,23,818.6714785254153
AES,0,teacher_weight_sweep,ES,900.0,4,6,0,12,24,822.0429483823661
AES,0,teacher_weight_sweep,ES,900.0,4,6,0,12,25,822.0429483823661
AES,0,teacher_weight_sweep,ES,900.0,4,6,1,13,26,812.184330152112
AES,0,teacher_weight_sweep,ES,900.0,4,6,1,13,27,812.184330152112
AES,0,teacher_weight_sweep,ES,900.0,4,7,0,14,28,817.0382868446028
AES,0,teacher_weight_sweep,ES,900.0,4,7,0,14,29,817.0382868446028
AES,0,teacher_weight_sweep,ES,900.0,4,7,1,15,30,815.1323396685356
AES,0,teacher_weight_sweep,ES,900.0,4,7,1,15,31,815.1323396685356
AES,0,teacher_weight_sweep,ES,900.0,5,0,0,0,0,831.0371744567367
AES,0,teacher_weight_sweep,ES,900.0,5,0,0,0,1,831.0371744567367
AES,0,teacher_weight_sweep,ES,900.0,5,0,1,1,2,836.4487585763101
AES,0,teacher_weight_sweep,ES,900.0,5,0,1,1,3,836.4487585763101
AES,0,teacher_weight_sweep,ES,900.0,5,1,0,2,4,836.0963639258762
AES,0,teacher_weight_sweep,ES,900.0,5,1,0,2,5,836.0963639258762
AES,0,teacher_weight_sweep,ES,900.0,5,1,1,3,6,832.2153072401114
AES,0,teacher_weight_sweep,ES,900.0,5,1,1,3,7,832.2153072401114
AES,0,teacher_weight_sweep,ES,900.0,5,2,0,4,8,822.319697818125
AES,0,teacher_weight_sweep,ES,900.0,5,2,0,4,9,822.319697818125
AES,0,teacher_weight_sweep,ES,900.0,5,2,1,5,10,842.4626845661433
AES,0,teacher_weight_sweep,ES,900.0,5,2,1,5,11,842.4626845661433
AES,0,teacher_weight_sweep,ES,900.0,5,3,0,6,12,818.0372252394576
AES,0,teacher_weight_sweep,ES,900.0,5,3,0,6,13,818.0372252394576
AES,0,teacher_weight_sweep,ES,900.0,5,3,1,7,14,851.6499463013928
AES,0,teacher_weight_sweep,ES,900.0,5,3,1,7,15,851.6499463013928
AES,0,teacher_weight_sweep,ES,900.0,5,4,0,8,16,833.3878039792629
AES,0,teacher_weight_sweep,ES,900.0,5,4,0,8,17,833.3878039792629
AES,0,teacher_weight_sweep,ES,900.0,5,4,1,9,18,825.1103394270253
AES,0,teacher_weight_sweep,ES,900.0,5,4,1,9,19,825.1103394270253
AES,0,teacher_weight_sweep,ES,900.0,5,5,0,10,20,838.6440022043257
AES,0,teacher_weight_sweep,ES,900.0,5,5,0,10,21,838.6440022043257
AES,0,teacher_weight_sweep,ES,900.0,5,5,1,11,22,833.3955465407023
AES,0,teacher_weight_sweep,ES,900.0,5,5,1,11,23,833.3955465407023
AES,0,teacher_weight_sweep,ES,900.0,5,6,0,12,24,837.7087095267345
AES,0,teacher_weight_sweep,ES,900.0,5,6,0,12,25,837.7087095267345
AES,0,teacher_weight_sweep,ES,900.0,5,6,1,13,26,824.8013941428881
AES,0,teacher_weight_sweep,ES,900.0,5,6,1,13,27,824.8013941428881
AES,0,teacher_weight_sweep,ES,900.0,5,7,0,14,28,831.1723843697768
AES,0,teacher_weight_sweep,ES,900.0,5,7,0,14,29,831.1723843697768
AES,0,teacher_weight_sweep,ES,900.0,5,7,1,15,30,828.695548035367
AES,0,teacher_weight_sweep,ES,900.0,5,7,1,15,31,828.695548035367
