algorithm,experiment,condition,trial,rail,bit_index,bit_value,victor_purpura,van_rossum,l1_spike_count,l3_spike_count,noise_seed,noise_type,noise_rate_hz
RSA,teaching_ablation,full_network,2,11,5,1,320.12999999999954,17.654548641322474,236,476,2040383385,poisson_excitatory,10.0
RSA,teaching_ablation,full_network,2,12,6,0,301.1399999999996,16.998563141247946,224,447,2040383385,poisson_excitatory,10.0
RSA,teaching_ablation,full_network,2,13,6,1,389.759999999999,19.543199226172415,288,584,2040383385,poisson_excitatory,10.0
RSA,teaching_ablation,full_network,2,14,7,0,361.04999999999995,18.73991172049072,270,544,2040383385,poisson_excitatory,10.0
RSA,teaching_ablation,full_network,2,15,7,1,327.9499999999997,17.924303434306765,242,489,2040383385,poisson_excitatory,10.0
RSA,teaching_ablation,es_stdp_teacher_off,3,0,0,0,175.15999999999966,9.981497830362693,224,263,1544968076,poisson_excitatory,10.0
RSA,teaching_ablation,es_stdp_teacher_off,3,1,0,1,199.27999999999997,10.545797680841854,288,318,1544968076,poisson_excitatory,10.0
RSA,teaching_ablation,es_stdp_teacher_off,3,2,1,0,191.2899999999999,10.330311387066098,254,287,1544968076,poisson_excitatory,10.0
RSA,teaching_ablation,es_stdp_teacher_off,3,3,1,1,185.55999999999992,10.14392402686867,258,278,1544968076,poisson_excitatory,10.0
RSA,teaching_ablation,es_stdp_teacher_off,3,4,2,0,184.64999999999995,10.165546798964431,254,287,1544968076,poisson_excitatory,10.0
RSA,teaching_ablation,es_stdp_teacher_off,3,5,2,1,178.13000000000034,9.902212139069647,258,279,1544968076,poisson_excitatory,10.0
RSA,teaching_ablation,es_stdp_teacher_off,3,6,3,0,181.94000000000096,10.030897299805973,254,278,1544968076,poisson_excitatory,10.0
RSA,teaching_ablation,es_stdp_teacher_off,3,7,3,1,185.54999999999995,10.1206171345502,258,286,1544968076,poisson_excitatory,10.0
RSA,teaching_ablation,es_stdp_teacher_off,3,8,4,0,196.63000000000017,10.486805930063218,272,303,1544968076,poisson_excitatory,10.0
RSA,teaching_ablation,es_stdp_teacher_off,3,9,4,1,172.63000000000002,9.736842044245453,240,261,1544968076,poisson_excitatory,10.0
RSA,teaching_ablation,es_stdp_teacher_off,3,10,5,0,190.87000000000037,10.269127144693858,276,302,1544968076,poisson_excitatory,10.0
RSA,teaching_ablation,es_stdp_teacher_off,3,11,5,1,173.2699999999996,9.801861480863423,236,267,1544968076,poisson_excitatory,10.0
RSA,teaching_ablation,es_stdp_teacher_off,3,12,6,0,157.77999999999963,9.24790613860748,224,237,1544968076,poisson_excitatory,10.0
RSA,teaching_ablation,es_stdp_teacher_off,3,13,6,1,215.79999999999876,11.015257367109442,288,339,1544968076,poisson_excitatory,10.0
RSA,teaching_ablation,es_stdp_teacher_off,3,14,7,0,190.2299999999996,10.287003561651996,270,300,1544968076,poisson_excitatory,10.0
RSA,teaching_ablation,es_stdp_teacher_off,3,15,7,1,179.9399999999996,10.01326427371413,242,278,1544968076,poisson_excitatory,10.0
RSA,teaching_ablation,es_static_teacher_off,3,0,0,0,150.32999999999998,8.929339207490296,224,231,1544968076,poisson_excitatory,10.0
RSA,teaching_ablation,es_static_teacher_off,3,1,0,1,176.35000000000016,9.712928221497833,288,292,1544968076,poisson_excitatory,10.0
RSA,teaching_ablation,es_static_teacher_off,3,2,1,0,169.0599999999994,9.387343233597521,254,257,1544968076,poisson_excitatory,10.0
RSA,teaching_ablation,es_static_teacher_off,3,3,1,1,170.26999999999995,9.412586896888195,258,259,1544968076,poisson_excitatory,10.0
RSA,teaching_ablation,es_static_teacher_off,3,4,2,0,161.61000000000033,9.224101515767947,254,256,1544968076,poisson_excitatory,10.0
RSA,teaching_ablation,es_static_teacher_off,3,5,2,1,164.76000000000025,9.355762339229535,258,262,1544968076,poisson_excitatory,10.0
RSA,teaching_ablation,es_static_teacher_off,3,6,3,0,164.97000000000023,9.344749145641059,254,256,1544968076,poisson_excitatory,10.0
RSA,teaching_ablation,es_static_teacher_off,3,7,3,1,168.43000000000052,9.42581088847553,258,262,1544968076,poisson_excitatory,10.0
RSA,teaching_ablation,es_static_teacher_off,3,8,4,0,174.0099999999999,9.586437956106092,272,275,1544968076,poisson_excitatory,10.0
RSA,teaching_ablation,es_static_teacher_off,3,9,4,1,157.56000000000066,9.105063742377428,240,241,1544968076,poisson_excitatory,10.0
RSA,teaching_ablation,es_static_teacher_off,3,10,5,0,172.49999999999983,9.566607294208849,276,280,1544968076,poisson_excitatory,10.0
RSA,teaching_ablation,es_static_teacher_off,3,11,5,1,151.8199999999995,8.938793584680607,236,238,1544968076,poisson_excitatory,10.0
RSA,teaching_ablation,es_static_teacher_off,3,12,6,0,149.83000000000018,8.85358366564849,224,226,1544968076,poisson_excitatory,10.0
RSA,teaching_ablation,es_static_teacher_off,3,13,6,1,180.96000000000018,9.787519806824946,288,293,1544968076,poisson_excitatory,10.0
RSA,teaching_ablation,es_static_teacher_off,3,14,7,0,168.17000000000047,9.426532855758657,270,273,1544968076,poisson_excitatory,10.0
RSA,teaching_ablation,es_static_teacher_off,3,15,7,1,154.1900000000005,9.005538017022882,242,243,1544968076,poisson_excitatory,10.0
RSA,teaching_ablation,default_stdp_teacher_off,3,0,0,0,174.89999999999907,10.188552796438035,247,247,1544968076,poisson_excitatory,10.0
RSA,teaching_ablation,default_stdp_teacher_off,3,1,0,1,204.77000000000044,11.020920795298993,321,320,1544968076,poisson_excitatory,10.0
RSA,teaching_ablation,default_stdp_teacher_off,3,2,1,0,202.77999999999957,11.085645131533678,273,273,1544968076,poisson_excitatory,10.0
RSA,teaching_ablation,default_stdp_teacher_off,3,3,1,1,205.74000000000035,11.104588525417377,285,285,1544968076,poisson_excitatory,10.0
RSA,teaching_ablation,default_stdp_teacher_off,3,4,2,0,193.06000000000034,10.662959654393573,282,282,1544968076,poisson_excitatory,10.0
RSA,teaching_ablation,default_stdp_teacher_off,3,5,2,1,193.39999999999952,10.766338828956075,283,283,1544968076,poisson_excitatory,10.0
RSA,teaching_ablation,default_stdp_teacher_off,3,6,3,0,200.57000000000008,10.988628368046147,276,276,1544968076,poisson_excitatory,10.0
RSA,teaching_ablation,default_stdp_teacher_off,3,7,3,1,199.47999999999968,10.833174238707304,283,283,1544968076,poisson_excitatory,10.0
RSA,teaching_ablation,default_stdp_teacher_off,3,8,4,0,207.1300000000002,11.021823276947595,300,300,1544968076,poisson_excitatory,10.0
RSA,teaching_ablation,default_stdp_teacher_off,3,9,4,1,190.93999999999986,10.77352703287654,258,258,1544968076,poisson_excitatory,10.0
RSA,teaching_ablation,default_stdp_teacher_off,3,10,5,0,200.27000000000004,10.887805259034709,305,305,1544968076,poisson_excitatory,10.0
RSA,teaching_ablation,default_stdp_teacher_off,3,11,5,1,181.4499999999997,10.406507130860682,259,259,1544968076,poisson_excitatory,10.0
RSA,teaching_ablation,default_stdp_teacher_off,3,12,6,0,180.4399999999997,10.526881936896181,243,243,1544968076,poisson_excitatory,10.0
RSA,teaching_ablation,default_stdp_teacher_off,3,13,6,1,212.85999999999925,11.074665760658332,320,320,1544968076,poisson_excitatory,10.0
RSA,teaching_ablation,default_stdp_teacher_off,3,14,7,0,199.13999999999953,10.79953755260771,300,300,1544968076,poisson_excitatory,10.0
RSA,teaching_ablation,default_stdp_teacher_off,3,15,7,1,184.2899999999998,10.45574930343577,263,263,1544968076,poisson_excitatory,10.0
RSA,teaching_ablation,teacher_assisted_then_off,3,0,0,0,216.18999999999986,11.934683770583995,224,321,1544968076,poisson_excitatory,10.0
RSA,teaching_ablation,teacher_assisted_then_off,3,1,0,1,227.40000000000032,11.55960568484249,288,354,1544968076,poisson_excitatory,10.0
RSA,teaching_ablation,teacher_assisted_then_off,3,2,1,0,218.43999999999983,11.726709694339668,254,332,1544968076,poisson_excitatory,10.0
RSA,teaching_ablation,teacher_assisted_then_off,3,3,1,1,203.93999999999977,11.067659272463324,258,311,1544968076,poisson_excitatory,10.0
RSA,teaching_ablation,teacher_assisted_then_off,3,4,2,0,218.29000000000042,11.721159184235068,254,339,1544968076,poisson_excitatory,10.0
RSA,teaching_ablation,teacher_assisted_then_off,3,5,2,1,210.66000000000022,11.277178118639844,258,322,1544968076,poisson_excitatory,10.0
RSA,teaching_ablation,teacher_assisted_then_off,3,6,3,0,202.24000000000026,11.039248973101344,254,313,1544968076,poisson_excitatory,10.0
RSA,teaching_ablation,teacher_assisted_then_off,3,7,3,1,209.54000000000016,11.380153285282702,258,329,1544968076,poisson_excitatory,10.0
RSA,teaching_ablation,teacher_assisted_then_off,3,8,4,0,217.1699999999992,11.52670156011447,272,341,1544968076,poisson_excitatory,10.0
RSA,teaching_ablation,teacher_assisted_then_off,3,9,4,1,192.14999999999955,10.783414730155137,240,297,1544968076,poisson_excitatory,10.0
RSA,teaching_ablation,teacher_assisted_then_off,3,10,5,0,219.21000000000015,11.356756851816545,276,340,1544968076,poisson_excitatory,10.0
RSA,teaching_ablation,teacher_assisted_then_off,3,11,5,1,199.98999999999975,11.173187386759599,236,309,1544968076,poisson_excitatory,10.0
RSA,teaching_ablation,teacher_assisted_then_off,3,12,6,0,180.62999999999965,10.422861126371421,224,272,1544968076,poisson_excitatory,10.0
RSA,teaching_ablation,teacher_assisted_then_off,3,13,6,1,250.58999999999926,12.594884407484226,288,391,1544968076,poisson_excitatory,10.0
RSA,teaching_ablation,teacher_assisted_then_off,3,14,7,0,221.90999999999948,11.634440672248555,270,346,1544968076,poisson_excitatory,10.0
RSA,teaching_ablation,teacher_assisted_then_off,3,15,7,1,206.55999999999975,11.361495603043483,242,319,1544968076,poisson_excitatory,10.0
RSA,teaching_ablation,teacher_only,3,0,0,0,115.91000000000028,8.333078234915138,224,224,1544968076,poisson_excitatory,10.0
RSA,teaching_ablation,teacher_only,3,1,0,1,139.59000000000037,9.228418254364458,288,288,1544968076,poisson_excitatory,10.0
RSA,teaching_ablation,teacher_only,3,2,1,0,134.34999999999957,8.96384582138942,254,254,1544968076,poisson_excitatory,10.0
RSA,teaching_ablation,teacher_only,3,3,1,1,135.75000000000037,9.013273225185829,258,258,1544968076,poisson_excitatory,10.0
RSA,teaching_ablation,teacher_only,3,4,2,0,128.77000000000055,8.798081993033229,254,254,1544968076,poisson_excitatory,10.0
RSA,teaching_ablation,teacher_only,3,5,2,1,130.30000000000032,8.848495054899312,258,258,1544968076,poisson_excitatory,10.0
RSA,teaching_ablation,teacher_only,3,6,3,0,131.4099999999998,8.899184095355585,254,254,1544968076,poisson_excitatory,10.0
RSA,teaching_ablation,teacher_only,3,7,3,1,131.8700000000001,8.933105796856957,258,258,1544968076,poisson_excitatory,10.0
RSA,teaching_ablation,teacher_only,3,8,4,0,137.46999999999963,9.127142764305129,272,272,1544968076,poisson_excitatory,10.0
RSA,teaching_ablation,teacher_only,3,9,4,1,126.53999999999952,8.703789439631992,240,240,1544968076,poisson_excitatory,10.0
RSA,teaching_ablation,teacher_only,3,10,5,0,135.82000000000002,9.072318929225636,276,276,1544968076,poisson_excitatory,10.0
RSA,teaching_ablation,teacher_only,3,11,5,1,121.21999999999974,8.508906817420941,236,236,1544968076,poisson_excitatory,10.0
RSA,teaching_ablation,teacher_only,3,12,6,0,119.47000000000043,8.42234343065768,224,224,1544968076,poisson_excitatory,10.0
RSA,teaching_ablation,teacher_only,3,13,6,1,142.44999999999948,9.288854558223088,288,288,1544968076,poisson_excitatory,10.0
RSA,teaching_ablation,teacher_only,3,14,7,0,133.5499999999995,8.989562322974196,270,270,1544968076,poisson_excitatory,10.0
RSA,teaching_ablation,teacher_only,3,15,7,1,123.81000000000088,8.605000245925313,242,242,1544968076,poisson_excitatory,10.0
RSA,teaching_ablation,full_network,3,0,0,0,309.5299999999995,17.498395955185984,224,457,1544968076,poisson_excitatory,10.0
RSA,teaching_ablation,full_network,3,1,0,1,378.80999999999915,19.14188666628638,288,578,1544968076,poisson_excitatory,10.0
RSA,teaching_ablation,full_network,3,2,1,0,345.7599999999999,18.32563707886092,254,511,1544968076,poisson_excitatory,10.0
RSA,teaching_ablation,full_network,3,3,1,1,347.04,18.27415234225114,258,516,1544968076,poisson_excitatory,10.0
RSA,teaching_ablation,full_network,3,4,2,0,342.3800000000001,18.205055393755604,254,511,1544968076,poisson_excitatory,10.0
RSA,teaching_ablation,full_network,3,5,2,1,346.5599999999997,18.34467230242765,258,521,1544968076,poisson_excitatory,10.0
RSA,teaching_ablation,full_network,3,6,3,0,344.4599999999995,18.232999936388712,254,511,1544968076,poisson_excitatory,10.0
RSA,teaching_ablation,full_network,3,7,3,1,348.2699999999994,18.359260226933902,258,519,1544968076,poisson_excitatory,10.0
RSA,teaching_ablation,full_network,3,8,4,0,365.12999999999954,18.772952321837007,272,546,1544968076,poisson_excitatory,10.0
RSA,teaching_ablation,full_network,3,9,4,1,324.6000000000001,17.68504446765382,240,481,1544968076,poisson_excitatory,10.0
RSA,teaching_ablation,full_network,3,10,5,0,363.5599999999993,18.746022619461563,276,553,1544968076,poisson_excitatory,10.0
RSA,teaching_ablation,full_network,3,11,5,1,318.9699999999992,17.593379483992216,236,475,1544968076,poisson_excitatory,10.0
RSA,teaching_ablation,full_network,3,12,6,0,303.8399999999995,17.12605890766848,224,450,1544968076,poisson_excitatory,10.0
RSA,teaching_ablation,full_network,3,13,6,1,387.54999999999933,19.439760616150444,288,582,1544968076,poisson_excitatory,10.0
RSA,teaching_ablation,full_network,3,14,7,0,360.54999999999995,18.71385555418646,270,543,1544968076,poisson_excitatory,10.0
RSA,teaching_ablation,full_network,3,15,7,1,325.2400000000002,17.76249871272344,242,486,1544968076,poisson_excitatory,10.0
RSA,teaching_ablation,es_stdp_teacher_off,4,0,0,0,171.5199999999994,9.845996064145835,224,260,306621427,poisson_excitatory,10.0
RSA,teaching_ablation,es_stdp_teacher_off,4,1,0,1,201.8800000000006,10.629877187429477,288,321,306621427,poisson_excitatory,10.0
RSA,teaching_ablation,es_stdp_teacher_off,4,2,1,0,191.36999999999998,10.313606390897041,254,287,306621427,poisson_excitatory,10.0
RSA,teaching_ablation,es_stdp_teacher_off,4,3,1,1,182.70000000000059,10.0274487648327,258,277,306621427,poisson_excitatory,10.0
RSA,teaching_ablation,es_stdp_teacher_off,4,4,2,0,186.04999999999995,10.206028483264834,254,288,306621427,poisson_excitatory,10.0
RSA,teaching_ablation,es_stdp_teacher_off,4,5,2,1,176.90000000000035,9.848911269734993,258,278,306621427,poisson_excitatory,10.0
RSA,teaching_ablation,es_stdp_teacher_off,4,6,3,0,184.1500000000006,10.09003699308555,254,280,306621427,poisson_excitatory,10.0
RSA,teaching_ablation,es_stdp_teacher_off,4,7,3,1,188.7999999999996,10.223992793611117,258,289,306621427,poisson_excitatory,10.0
RSA,teaching_ablation,es_stdp_teacher_off,4,8,4,0,193.81000000000003,10.360577834776679,272,302,306621427,poisson_excitatory,10.0
RSA,teaching_ablation,es_stdp_teacher_off,4,9,4,1,172.7000000000007,9.74260583066703,240,261,306621427,poisson_excitatory,10.0
RSA,teaching_ablation,es_stdp_teacher_off,4,10,5,0,191.40999999999985,10.316779976435887,276,303,306621427,poisson_excitatory,10.0
RSA,teaching_ablation,es_stdp_teacher_off,4,11,5,1,175.96999999999977,9.902319764224925,236,270,306621427,poisson_excitatory,10.0
RSA,teaching_ablation,es_stdp_teacher_off,4,12,6,0,159.13999999999982,9.319490635635145,224,238,306621427,poisson_excitatory,10.0
RSA,teaching_ablation,es_stdp_teacher_off,4,13,6,1,216.49999999999952,11.063157501458237,288,339,306621427,poisson_excitatory,10.0
RSA,teaching_ablation,es_stdp_teacher_off,4,14,7,0,194.5799999999995,10.472939604076947,270,306,306621427,poisson_excitatory,10.0
RSA,teaching_ablation,es_stdp_teacher_off,4,15,7,1,181.05999999999995,10.077194378037236,242,278,306621427,poisson_excitatory,10.0
RSA,teaching_ablation,es_static_teacher_off,4,0,0,0,145.70000000000047,8.752287678597499,224,226,306621427,poisson_excitatory,10.0
RSA,teaching_ablation,es_static_teacher_off,4,1,0,1,179.45999999999972,9.787653816603182,288,296,306621427,poisson_excitatory,10.0
RSA,teaching_ablation,es_static_teacher_off,4,2,1,0,168.92999999999955,9.372690554382975,254,256,306621427,poisson_excitatory,10.0
RSA,teaching_ablation,es_static_teacher_off,4,3,1,1,171.21000000000006,9.464327404159455,258,261,306621427,poisson_excitatory,10.0
RSA,teaching_ablation,es_static_teacher_off,4,4,2,0,163.92000000000053,9.316372980518521,254,258,306621427,poisson_excitatory,10.0
RSA,teaching_ablation,es_static_teacher_off,4,5,2,1,164.53000000000037,9.34253310868355,258,262,306621427,poisson_excitatory,10.0
RSA,teaching_ablation,es_static_teacher_off,4,6,3,0,167.49000000000015,9.424420614568971,254,258,306621427,poisson_excitatory,10.0
RSA,teaching_ablation,es_static_teacher_off,4,7,3,1,169.23,9.442051618963166,258,263,306621427,poisson_excitatory,10.0
RSA,teaching_ablation,es_static_teacher_off,4,8,4,0,177.00999999999974,9.685923894813012,272,278,306621427,poisson_excitatory,10.0
RSA,teaching_ablation,es_static_teacher_off,4,9,4,1,160.68000000000046,9.224017868599038,240,243,306621427,poisson_excitatory,10.0
RSA,teaching_ablation,es_static_teacher_off,4,10,5,0,174.9700000000006,9.676274688978019,276,283,306621427,poisson_excitatory,10.0
RSA,teaching_ablation,es_static_teacher_off,4,11,5,1,155.55999999999997,9.089354660069423,236,242,306621427,poisson_excitatory,10.0
RSA,teaching_ablation,es_static_teacher_off,4,12,6,0,149.19999999999982,8.839688468623583,224,225,306621427,poisson_excitatory,10.0
RSA,teaching_ablation,es_static_teacher_off,4,13,6,1,179.75999999999974,9.733592315602168,288,291,306621427,poisson_excitatory,10.0
RSA,teaching_ablation,es_static_teacher_off,4,14,7,0,166.34000000000034,9.386375476751255,270,272,306621427,poisson_excitatory,10.0
RSA,teaching_ablation,es_static_teacher_off,4,15,7,1,154.9399999999998,9.010572579644899,242,244,306621427,poisson_excitatory,10.0
RSA,teaching_ablation,default_stdp_teacher_off,4,0,0,0,174.86999999999915,10.182229069092152,247,247,306621427,poisson_excitatory,10.0
RSA,teaching_ablation,default_stdp_teacher_off,4,1,0,1,204.60000000000002,11.011184583906605,321,320,306621427,poisson_excitatory,10.0
RSA,teaching_ablation,default_stdp_teacher_off,4,2,1,0,202.42999999999967,11.089479664627005,273,273,306621427,poisson_excitatory,10.0
RSA,teaching_ablation,default_stdp_teacher_off,4,3,1,1,206.1300000000005,11.101165066101856,285,285,306621427,poisson_excitatory,10.0
RSA,teaching_ablation,default_stdp_teacher_off,4,4,2,0,193.35000000000042,10.677841960878176,282,282,306621427,poisson_excitatory,10.0
RSA,teaching_ablation,default_stdp_teacher_off,4,5,2,1,193.27999999999938,10.767480411765806,283,283,306621427,poisson_excitatory,10.0
RSA,teaching_ablation,default_stdp_teacher_off,4,6,3,0,200.07999999999964,10.988691608851463,276,276,306621427,poisson_excitatory,10.0
RSA,teaching_ablation,default_stdp_teacher_off,4,7,3,1,200.05999999999943,10.853716783706258,283,283,306621427,poisson_excitatory,10.0
RSA,teaching_ablation,default_stdp_teacher_off,4,8,4,0,207.26999999999995,11.020567148643265,300,300,306621427,poisson_excitatory,10.0
RSA,teaching_ablation,default_stdp_teacher_off,4,9,4,1,190.93000000000012,10.787787715918974,258,258,306621427,poisson_excitatory,10.0
RSA,teaching_ablation,default_stdp_teacher_off,4,10,5,0,200.55000000000078,10.891136630651038,305,305,306621427,poisson_excitatory,10.0
RSA,teaching_ablation,default_stdp_teacher_off,4,11,5,1,181.6699999999999,10.409544508364743,259,259,306621427,poisson_excitatory,10.0
RSA,teaching_ablation,default_stdp_teacher_off,4,12,6,0,180.00999999999993,10.525182513677994,243,243,306621427,poisson_excitatory,10.0
RSA,teaching_ablation,default_stdp_teacher_off,4,13,6,1,213.6499999999996,11.100164542111411,320,320,306621427,poisson_excitatory,10.0
RSA,teaching_ablation,default_stdp_teacher_off,4,14,7,0,198.93999999999926,10.778547317097411,300,300,306621427,poisson_excitatory,10.0
RSA,teaching_ablation,default_stdp_teacher_off,4,15,7,1,183.88000000000005,10.437283905714883,263,263,306621427,poisson_excitatory,10.0
RSA,teaching_ablation,teacher_assisted_then_off,4,0,0,0,211.48999999999972,11.691602240815305,224,316,306621427,poisson_excitatory,10.0
RSA,teaching_ablation,teacher_assisted_then_off,4,1,0,1,230.23000000000002,11.651976919699457,288,357,306621427,poisson_excitatory,10.0
RSA,teaching_ablation,teacher_assisted_then_off,4,2,1,0,218.44,11.694387438917934,254,331,306621427,poisson_excitatory,10.0
RSA,teaching_ablation,teacher_assisted_then_off,4,3,1,1,204.91000000000005,11.169127060338091,258,314,306621427,poisson_excitatory,10.0
RSA,teaching_ablation,teacher_assisted_then_off,4,4,2,0,217.8199999999998,11.725645995695192,254,338,306621427,poisson_excitatory,10.0
RSA,teaching_ablation,teacher_assisted_then_off,4,5,2,1,207.9600000000002,11.16162885729147,258,320,306621427,poisson_excitatory,10.0
RSA,teaching_ablation,teacher_assisted_then_off,4,6,3,0,202.88000000000002,11.080254793585594,254,313,306621427,poisson_excitatory,10.0
RSA,teaching_ablation,teacher_assisted_then_off,4,7,3,1,207.5000000000001,11.36113889234346,258,327,306621427,poisson_excitatory,10.0
RSA,teaching_ablation,teacher_assisted_then_off,4,8,4,0,216.9800000000004,11.533449315305479,272,341,306621427,poisson_excitatory,10.0
RSA,teaching_ablation,teacher_assisted_then_off,4,9,4,1,198.66999999999956,11.042778059662592,240,302,306621427,poisson_excitatory,10.0
RSA,teaching_ablation,teacher_assisted_then_off,4,10,5,0,221.90000000000023,11.518760278495957,276,343,306621427,poisson_excitatory,10.0
RSA,teaching_ablation,teacher_assisted_then_off,4,11,5,1,200.98999999999967,11.235794272966212,236,309,306621427,poisson_excitatory,10.0
RSA,teaching_ablation,teacher_assisted_then_off,4,12,6,0,178.69999999999987,10.319581741298139,224,270,306621427,poisson_excitatory,10.0
RSA,teaching_ablation,teacher_assisted_then_off,4,13,6,1,248.239999999999,12.544991444367568,288,390,306621427,poisson_excitatory,10.0
RSA,teaching_ablation,teacher_assisted_then_off,4,14,7,0,221.55999999999986,11.658642675022374,270,347,306621427,poisson_excitatory,10.0
RSA,teaching_ablation,teacher_assisted_then_off,4,15,7,1,205.7699999999992,11.36208436943093,242,319,306621427,poisson_excitatory,10.0
RSA,teaching_ablation,teacher_only,4,0,0,0,115.91000000000028,8.333078234915138,224,224,306621427,poisson_excitatory,10.0
RSA,teaching_ablation,teacher_only,4,1,0,1,139.59000000000037,9.228418254364458,288,288,306621427,poisson_excitatory,10.0
RSA,teaching_ablation,teacher_only,4,2,1,0,134.34999999999957,8.96384582138942,254,254,306621427,poisson_excitatory,10.0
RSA,teaching_ablation,teacher_only,4,3,1,1,135.75000000000037,9.013273225185829,258,258,306621427,poisson_excitatory,10.0
RSA,teaching_ablation,teacher_only,4,4,2,0,128.77000000000055,8.798081993033229,254,254,306621427,poisson_excitatory,10.0
RSA,teaching_ablation,teacher_only,4,5,2,1,130.30000000000032,8.848495054899312,258,258,306621427,poisson_excitatory,10.0
RSA,teaching_ablation,teacher_only,4,6,3,0,131.4099999999998,8.899184095355585,254,254,306621427,poisson_excitatory,10.0
RSA,teaching_ablation,teacher_only,4,7,3,1,131.8700000000001,8.933105796856957,258,258,306621427,poisson_excitatory,10.0
RSA,teaching_ablation,teacher_only,4,8,4,0,137.46999999999963,9.127142764305129,272,272,306621427,poisson_excitatory,10.0
RSA,teaching_ablation,teacher_only,4,9,4,1,126.53999999999952,8.703789439631992,240,240,306621427,poisson_excitatory,10.0
RSA,teaching_ablation,teacher_only,4,10,5,0,135.82000000000002,9.072318929225636,276,276,306621427,poisson_excitatory,10.0
RSA,teaching_ablation,teacher_only,4,11,5,1,121.21999999999974,8.508906817420941,236,236,306621427,poisson_excitatory,10.0
RSA,teaching_ablation,teacher_only,4,12,6,0,119.47000000000043,8.42234343065768,224,224,306621427,poisson_excitatory,10.0
RSA,teaching_ablation,teacher_only,4,13,6,1,142.44999999999948,9.288854558223088,288,288,306621427,poisson_excitatory,10.0
RSA,teaching_ablation,teacher_only,4,14,7,0,133.5499999999995,8.989562322974196,270,270,306621427,poisson_excitatory,10.0
RSA,teaching_ablation,teacher_only,4,15,7,1,123.81000000000088,8.605000245925313,242,242,306621427,poisson_excitatory,10.0
RSA,teaching_ablation,full_network,4,0,0,0,306.77,17.35584328676689,224,454,306621427,poisson_excitatory,10.0
RSA,teaching_ablation,full_network,4,1,0,1,382.29999999999916,19.296260426876447,288,582,306621427,poisson_excitatory,10.0
RSA,teaching_ablation,full_network,4,2,1,0,346.57999999999987,18.36425481458422,254,512,306621427,poisson_excitatory,10.0
RSA,teaching_ablation,full_network,4,3,1,1,348.6800000000003,18.35684059519211,258,518,306621427,poisson_excitatory,10.0
RSA,teaching_ablation,full_network,4,4,2,0,345.25000000000034,18.361970483843663,254,514,306621427,poisson_excitatory,10.0
RSA,teaching_ablation,full_network,4,5,2,1,344.69999999999976,18.257514032717058,258,519,306621427,poisson_excitatory,10.0
RSA,teaching_ablation,full_network,4,6,3,0,347.3899999999993,18.357822457459374,254,514,306621427,poisson_excitatory,10.0
RSA,teaching_ablation,full_network,4,7,3,1,350.2099999999996,18.471246628352883,258,521,306621427,poisson_excitatory,10.0
RSA,teaching_ablation,full_network,4,8,4,0,367.8100000000001,18.88963260218611,272,549,306621427,poisson_excitatory,10.0
RSA,teaching_ablation,full_network,4,9,4,1,327.22999999999945,17.78905576046994,240,483,306621427,poisson_excitatory,10.0
RSA,teaching_ablation,full_network,4,10,5,0,366.3699999999997,18.871173563462513,276,556,306621427,poisson_excitatory,10.0
RSA,teaching_ablation,full_network,4,11,5,1,319.67999999999967,17.674698825209568,236,476,306621427,poisson_excitatory,10.0
RSA,teaching_ablation,full_network,4,12,6,0,302.9600000000001,17.081944021797288,224,449,306621427,poisson_excitatory,10.0
RSA,teaching_ablation,full_network,4,13,6,1,388.2199999999991,19.470984073046825,288,582,306621427,poisson_excitatory,10.0
RSA,teaching_ablation,full_network,4,14,7,0,360.34000000000015,18.696316901255415,270,543,306621427,poisson_excitatory,10.0
RSA,teaching_ablation,full_network,4,15,7,1,327.08999999999935,17.858974418087843,242,488,306621427,poisson_excitatory,10.0
RSA,teaching_ablation,es_stdp_teacher_off,5,0,0,0,173.09999999999977,9.916919786891324,224,262,936197106,poisson_excitatory,10.0
RSA,teaching_ablation,es_stdp_teacher_off,5,1,0,1,198.1700000000002,10.509865767901948,288,316,936197106,poisson_excitatory,10.0
RSA,teaching_ablation,es_stdp_teacher_off,5,2,1,0,189.6600000000001,10.280360074184658,254,285,936197106,poisson_excitatory,10.0
RSA,teaching_ablation,es_stdp_teacher_off,5,3,1,1,184.94999999999987,10.122931148354022,258,278,936197106,poisson_excitatory,10.0
RSA,teaching_ablation,es_stdp_teacher_off,5,4,2,0,188.11000000000027,10.302510634068307,254,291,936197106,poisson_excitatory,10.0
RSA,teaching_ablation,es_stdp_teacher_off,5,5,2,1,177.49000000000012,9.873684966438711,258,278,936197106,poisson_excitatory,10.0
RSA,teaching_ablation,es_stdp_teacher_off,5,6,3,0,183.5600000000009,10.069384310517078,254,281,936197106,poisson_excitatory,10.0
RSA,teaching_ablation,es_stdp_teacher_off,5,7,3,1,185.49999999999997,10.119388670372377,258,285,936197106,poisson_excitatory,10.0
RSA,teaching_ablation,es_stdp_teacher_off,5,8,4,0,190.72999999999988,10.249236944231798,272,298,936197106,poisson_excitatory,10.0
RSA,teaching_ablation,es_stdp_teacher_off,5,9,4,1,172.56000000000006,9.741731403601666,240,261,936197106,poisson_excitatory,10.0
RSA,teaching_ablation,es_stdp_teacher_off,5,10,5,0,191.3500000000005,10.315477086676854,276,304,936197106,poisson_excitatory,10.0
